type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDMS,28.0,150.0,0.001,960.468528034826,,,,307.584961,2.509612419395222,0.9965101654955706,304.80285741975007,5.177886551203404,0.9965597146692412,314.48442741570153,5.177886551203404,0.9977502817503578,305.3411922610481,5.177886551203404,0.9965507628344856,304.28768361840247
PDMS,28.0,150.0,0.01,960.468528034826,,,,309.290863,2.791968799877994,0.9963953666165584,306.5814993058196,3.3900249154836346,0.9964523049107256,320.8416045913712,3.3900249154836346,0.9978975140088586,306.2658019854885,3.3900249154836346,0.9964428447874982,307.6584191490711
PDMS,28.0,150.0,0.1,960.468528034826,,,,306.128174,10.5200885212538,0.996277969536604,304.94204150116246,21.76277855589373,0.996320625156244,329.0123267312976,21.76277855589373,0.9977220736729638,304.21002792054105,21.76277855589373,0.9963142443514724,301.2741466261054
PDMS,28.0,150.0,1.0,960.468528034826,,,,292.827545,8.356657378312592,0.9978702291781532,292.3231699053511,6.145691412743875,0.9978691107208684,293.4624474929616,6.145691412743875,0.9982624406223932,292.0958882499684,6.145691412743875,0.9978674028202612,268.35425714342256
PDMS,28.0,150.0,10.0,960.468528034826,,,,309.733124,30.82427867850368,0.9972151116342984,200.00000002411085,33.71541118638086,0.9924887620361816,270.4654647138752,33.71541118638086,0.9922879620569104,392.7850282794796,33.71541118638086,0.9966757150395008,525.9024477027137
PDMS,28.0,200.0,0.001,962.4823150149252,,,,309.115906,2.1321314570347245,0.997474154183918,309.69609166141294,5.065824841420924,0.9974948060839096,314.1364463514864,5.065824841420924,0.9983339423542902,309.8010247163701,5.065824841420924,0.9974858801125844,294.00730643290944
PDMS,28.0,200.0,0.01,962.4823150149252,,,,316.379822,3.0315312807810666,0.996416979066843,311.8794261197324,4.014259817853175,0.9964740416992436,330.7842863836348,4.014259817853175,0.9981274403482282,311.3845644886137,4.014259817853175,0.9964637740679726,293.4814760191489
PDMS,28.0,200.0,0.1,962.4823150149252,,,,313.47052,7.311143774625387,0.997912308559656,310.42094628761424,16.441659469302863,0.997965137536164,317.9458634844745,16.441659469302863,0.9987313679980772,309.9514698776244,16.441659469302863,0.9979603123125016,295.21265656818395
PDMS,28.0,200.0,1.0,962.4823150149252,,,,285.476166,6.617907260743833,0.9983824049498716,279.5126394070604,6.149057661502962,0.9982780805073342,276.9226753376437,6.149057661502962,0.9985463928404876,280.3785212097336,6.149057661502962,0.9982741810066318,150.2917965388087
PDMS,28.0,200.0,10.0,962.4823150149252,,,,391.685089,18.198173811015337,0.998578930775694,392.3266489986286,29.611712767095,0.99859313097849,288.3779480323353,29.611712767095,0.9951583598431452,391.3244821079676,29.611712767095,0.9985911136176294,483.98088436174896
PDMS,38.0,100.0,0.001,974.4579452786072,,,,311.269775,2.476760175575641,0.996707296363201,307.9996207253062,4.974444926288099,0.9967383328403404,314.592788285137,4.974444926288099,0.9977154748833662,308.10532826835896,4.974444926288099,0.9967307871127064,301.70059135289864
PDMS,38.0,100.0,0.01,974.4579452786072,,,,315.330536,3.0495127391565555,0.996765222620214,315.91413127178095,4.707329147055011,0.9967933381558411,323.7936614784897,4.707329147055011,0.997263339385784,316.04047510092266,4.707329147055011,0.9967890642662264,310.9347724717533
PDMS,38.0,100.0,0.1,974.4579452786072,,,,325.182587,14.47852257504094,0.995532280698901,328.7513225674787,16.096678772416883,0.9955365517478624,373.6202032600016,16.096678772416883,0.9972167322497963,323.97045443107373,16.096678772416883,0.9955221713176884,265.5362811988517
PDMS,38.0,100.0,1.0,974.4579452786072,,,,272.840118,7.134140219887585,0.9978512141807524,273.40769465976217,7.532374287026016,0.997787902667014,273.9988965590348,7.532374287026016,0.9979054994803512,273.36003677304785,7.532374287026016,0.9977879309041032,-262.58391014089784
PDMS,38.0,100.0,10.0,974.4579452786072,,,,318.755341,22.56756630850652,0.99894723379094,397.7411239354819,28.06222703797324,0.998921824057865,400.0,28.06222703797324,0.9989605762664712,386.6056240766309,28.06222703797324,0.9988935207055012,567.144816474004
PDMS,38.0,150.0,0.001,976.4789000597016,,,,315.627808,2.169661723987812,0.9974358714665928,313.2869675643627,5.0158447475693375,0.9974550255121348,316.3295020868599,5.0158447475693375,0.9982094657584042,313.2981576731303,5.0158447475693375,0.9974465193125364,297.04500975755127
PDMS,38.0,150.0,0.01,976.4789000597016,,,,323.343231,2.804548170598757,0.997253966943518,318.0160004374546,5.372212560123974,0.9972730323323248,322.1092475944008,5.372212560123974,0.9978372101824876,318.0651815596982,5.372212560123974,0.9972654840023072,293.95788403865083
PDMS,38.0,150.0,0.1,976.4789000597016,,,,307.112518,8.698905365487514,0.997395208987699,302.5562356874386,7.6028272814938,0.9973749311635056,313.3946297438659,7.6028272814938,0.9982983741269772,301.89396141754474,7.6028272814938,0.9973672636862329,273.8463856710202
PDMS,38.0,150.0,1.0,976.4789000597016,,,,256.098694,7.314592419217706,0.9983472930054296,256.4801934303239,6.69196290062424,0.9983498796566423,236.3807388437376,6.69196290062424,0.9988605438986176,258.868799379557,6.69196290062424,0.9983453108974492,215.899085956579
PDMS,38.0,150.0,10.0,976.4789000597016,,,,403.615845,19.49165491492053,0.9992202942216772,399.9999999847834,3.028992445891776,0.9992097266107922,400.0,3.028992445891776,0.9992272211182576,399.999999999999,3.028992445891776,0.9992085080238796,566.2840689499718
PDMS,38.0,200.0,0.01,976.461412756219,,,,326.05545,2.6369439435384807,0.9978913639512323,324.93680158172015,4.42014891586298,0.9979226613770306,332.02064370976245,4.42014891586298,0.9983252459537216,324.84796962435644,4.42014891586298,0.9979173342442468,280.2713138152353
PDMS,38.0,200.0,0.1,976.461412756219,,,,306.391144,7.810488116741052,0.998061038498436,303.02823854632686,7.188212846477283,0.9981320348301844,318.20501687906216,7.188212846477283,0.9988822885643605,303.27127937078336,7.188212846477283,0.9981290988404816,276.5145057113715
PDMS,38.0,200.0,1.0,976.461412756219,,,,293.931152,9.205866334984677,0.9977389720005992,290.0114223320491,6.7142574148227725,0.9976824031614336,290.44639703023284,6.7142574148227725,0.998483466014959,289.653661268626,6.7142574148227725,0.9976801686239304,286.76019938449195
PDMS,38.0,200.0,10.0,976.461412756219,,,,400.051453,15.789414410499845,0.9983449092540037,399.016700287106,27.694764846670008,0.998353762213908,398.21503483344,27.694764846670008,0.998351578889696,398.2145707204785,27.694764846670008,0.9983515788901028,472.75514927617934
